店铺名称,类别,全类别,评分,人均消费,所属片区,纬度,经度,详细地址,优惠套餐情况,营业时间,联系电话,累计售出份数,餐厅简介,特色菜
小方块sweetbox甜点,西式甜品,5,静安寺,31.226268,121.441578,静安区新闸路1933-4号（几木筱筑酒店一楼大堂内）,榛果巧克力蛋糕69.9元，7英寸圆形经典巧克力蛋糕89.9元，7英寸榴莲芝士蛋糕99.9元;39.9代50元;,周一至周日 12:00-22:00,15921644331,30932,,
七欣天品蟹轩(上海江桥金运路店),海鲜火锅,5,江桥,31.236129,121.32017,嘉定区金运路299弄华泰中心20栋1楼,双人餐19元起，3-4人餐287元;90代100元;,周一至周日 10:00-03:00,021-39590993,29082,,
耶里夏丽(百联中环店),新疆菜,5,梅川路,31.245533,121.383803,普陀区真光路1288号百联中环购物广场A区4层,每满100减2（买单立享）;单人餐2元，1-2人餐99元，2-3人餐199元;59代100元;,周一至周日 10:00-21:30,021-62681633,11599,“人气很旺”的新疆餐厅。菜肴“比较正宗”，份量“大”，“各具特色”——羊肉串“必点”，烤得“脆”，闻着“香”，“肉嫩多汁”；大盘鸡“酥嫩入味” 配面“筋道”；酸奶“浓稠”，口感“很滑”，上面“还有葡萄干”。吃得“经济实惠”，服务也“到位”。到晚上还有“热情”的新疆舞蹈表演，小心“被拉上去跳舞”哦。,
悠乐蛋糕Delicake (第一食品店),西式简餐,5,五角场/大学区,31.300318,121.514016,杨浦区邯郸路600号万达商业广场内第一食品1楼5号区域（近淞沪路）,单人餐9.9元起，2-3人餐198元;,周一至周日 10:00-22:00,15821410739/18717923576,17354,,
牛New寿喜烧(徐汇店),自助火锅,5,徐家汇,31.192088,121.442356,徐汇区天钥桥路131号永新坊地下一层（近辛耕路）,双人餐138元;,周一至周日 11:00-14:30 16:30-23:00,021-53521325,45595,本着食材至上的原则。纯澳洲进口牛肉，日本朝一鸡蛋，口味是特聘日本厨师亲自指导传授，不用去日本也能吃到正宗日本寿喜烧。食材经过严格把关，所有肉品都是经过Qs认证，保证每位消费者都能品尝到正宗的日式口味。浓浓的寿喜肉香，难挡的诱惑。,
点都德(环宇荟店),粤式茶点,5,新天地/马当路,31.211732,121.476607,黄浦区黄陂南路838弄中海环宇荟B125号（近地铁9号线马当路站5号口）,95代100元;,周一至周日 09:00-22:00,021-63333213/4001382828,100187,,
华莱士·全鸡汉堡(益江店),西式快餐/汉堡,5,张江,31.199235,121.632965,浦东新区益江路135弄15号1楼（休闲广场好邻居大药房向南行20米）,3.9元黑椒鸡块，8.9元鸡米花，8.9元黑糖波波奶茶，8.9元超值小食餐，10.9元香辣鸡排堡三件套，11元下午茶小食餐，12元超值小食餐，12.9元超值牛堡单人餐，16.9元超值香辣鸡排堡餐，17.8元奶茶套餐，18元辣味鸡肉卷，21.8元奶茶套餐2，22.9元双人套餐，32元蜜汁手扒鸡套餐，33.9元豪华炸鸡桶，36.9元超值双人餐，49元3人分享餐;,周一至周日 08:30-02:00,021-58561200,8025,,
点都德(白玉兰广场店),粤式茶点,5,北外滩/外白渡桥,31.24986,121.49892,虹口区东长治路588号上海白玉兰广场2楼L2-08（近地铁12号线国际客运中心站）,95代100元;,周一至周日 09:00-22:00,021-55829107/4001382828,119639,,
重庆高老九火锅(新大陆店),重庆火锅,5,八佰伴,31.22965,121.518557,浦东新区南泉北路528号新大陆广场北楼3层N3-01C（9号线2号口出站口右侧）,85代100元，95代100元;,周一至周日 11:00-23:00,021-58787779,16281,,
外婆家(龙之梦购物中心店),杭帮菜,5,虹口足球场/鲁迅公园,31.271226,121.477292,虹口区西江湾路388号龙之梦B座二层,满100减5（买单立享）;双人餐9.9元起，4人餐198元;90代100元;,周一至周日 11:00-14:00 16:30-21:00,021-61736191,73381,,
CoCo都可(南桥宝龙店),奶茶/果汁,5,易买得,30.929866,121.463304,奉贤区南桥镇环城东路732弄18号101室南桥宝龙城市广场18号-1铺,8.5元芒果绿茶，9.5元珍珠奶茶，10.4元鲜芋奶茶，20.8元美式咖啡(L)，24元莓莓果茶大杯，25.2元金桔柠檬汁大杯，25.5元珍珠奶茶中杯，25.5元焦糖奶茶中杯，28元鲜芋奶茶中杯，28元青稞奶茶中杯，28.8元拿铁咖啡(L)，28.8元鲜芋芋圆牛奶中杯，28.8元鲜芋青稞牛奶中杯，30.6元双拼奶茶大杯，32元拿铁咖啡(L)，33.1元奶茶三兄弟大杯，40.8元鲜百香双响炮大杯;60代70元;,周一至周日 09:00-22:00,18917907985,16580,,
70后·绍东家(汉口路店),苏浙菜,5,南京东路,31.235437,121.484264,黄浦区山东中路255号,单人餐1元起，双人餐188元，3-4人餐358元;96代100元;,周一至周日 11:00-21:30,021-63211707,29672,,
